PLAN;PERIODE VON;PERIODE BIS;DIENST;BEGINN;ENDE;PAUSE;BEZAHLT;DAUER;VON;NACH;DIENSTART;ZUGNR;FZG;UMLAUF;KM;PERIODE;TAGESART;ABTEILUNG;MELDESTELLE;LINIE;DIENSTANMERKUNG;PLANANMERKUNG;ANMERKUNG
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;02:19;02:23;00:00;06:56;00:04;ANM.mr;ANM.mr;Anmeldung;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;02:23;02:29;00:00;06:56;00:06;ANM.mr;ANM.abs;Fußweg;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;02:29;02:59;00:00;06:56;00:30;ANM.abs;ANM.abs;V1;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;1. VT
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;02:59;03:29;00:00;06:56;00:30;ANM.abs;ANM.abs;V1;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;2. VT
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;03:29;03:31;00:00;06:56;00:02;ANM.abs;ANM.abs;Sonstige Arbeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;Bremsprobe
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;03:31;03:38;00:00;06:56;00:07;ANM.abs;ANM;Rangierfahrt;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;03:38;04:37;00:00;06:56;00:59;ANM;AHI;Leerfahrt;82080;648.TF:104;104;65591;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;99;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;04:37;04:40;00:00;06:56;00:03;AHI;AHI;Trennen;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;04:40;04:44;00:00;06:56;00:04;AHI;AHI;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;04:44;04:47;00:00;06:56;00:03;AHI;AHI;A3;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;wird 81834
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;04:47;04:51;00:00;06:56;00:04;AHI;AHI;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;04:51;05:17;00:00;06:56;00:26;AHI;AHI;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;05:17;05:59;00:00;06:56;00:42;AHI;AHWT;Zugfahrt;81835;648.TF:106;106;40365;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;63;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;05:59;06:02;00:00;06:56;00:03;AHWT;AHWT;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;06:02;06:25;00:00;06:56;00:23;AHWT;AN;Zugfahrt;81835;648.TF:106;106;22953;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;63;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;06:25;06:29;00:00;06:56;00:04;AN;AN;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;06:29;06:35;00:00;06:56;00:06;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;06:35;06:58;00:00;06:56;00:23;AN;AHWT;Zugfahrt;81846;648.TF:106;106;87512;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;63;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;06:58;07:02;00:00;06:56;00:04;AHWT;AHWT;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;07:02;07:25;00:00;06:56;00:23;AHWT;AN;Zugfahrt;81839;648.TF:106;106;87512;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;63;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;07:25;07:29;00:00;06:56;00:04;AN;AN;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;07:29;07:30;00:00;06:56;00:01;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;07:30;07:33;00:00;06:56;00:03;AN;AN;A3;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;wird 81850
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;07:33;07:36;00:00;06:56;00:03;AN;AN;Fußweg;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;07:36;07:40;00:00;06:56;00:04;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;07:40;08:10;00:30;06:56;00:30;AN;AN;Pause;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;08:10;08:27;00:00;06:56;00:17;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;08:27;08:30;00:00;06:56;00:03;AN;AN;Fußweg;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;08:30;08:33;00:00;06:56;00:03;AN;AN;V3;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;aus 81843
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;08:33;08:35;00:00;06:56;00:02;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;08:35;08:58;00:00;06:56;00:23;AN;AHWT;Zugfahrt;81852;648.TF:104;104;87512;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;63;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;08:58;09:02;00:00;06:56;00:04;AHWT;AHWT;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;09:02;09:25;00:00;06:56;00:23;AHWT;AN;Zugfahrt;81851;648.TF:104;104;87512;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;63;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;09:25;09:28;00:00;06:56;00:03;AN;AN;A3;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;wird 81856
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;09:28;09:31;00:00;06:56;00:03;AN;AN;Fußweg;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;09:31;09:37;00:00;06:56;00:06;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;09:37;09:40;00:00;06:56;00:03;AN;ANM;Gastfahrt;82181;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;09:40;09:43;00:00;06:56;00:03;ANM;ANM.mr;Fußweg;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;670;09:43;09:45;00:00;06:56;00:02;ANM.mr;ANM.mr;Abmeldung;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;02:58;03:02;00:00;08:17;00:04;ANM.mr;ANM.mr;Anmeldung;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;03:02;03:08;00:00;08:17;00:06;ANM.mr;ANM.abs;Fußweg;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;03:08;03:38;00:00;08:17;00:30;ANM.abs;ANM.abs;V1;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;1. VT
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;03:38;04:08;00:00;08:17;00:30;ANM.abs;ANM.abs;V1;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;2. VT
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;04:08;04:15;00:00;08:17;00:07;ANM.abs;ANM;Rangierfahrt;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;04:15;04:19;00:00;08:17;00:04;ANM;AN;Leerfahrt;82081;648.TF:105;105;65591;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;99;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;04:19;04:26;00:00;08:17;00:07;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;04:26;04:30;00:00;08:17;00:04;AN;AN;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;04:30;04:31;00:00;08:17;00:01;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;04:31;04:56;00:00;08:17;00:25;AN;ASB;Zugfahrt;82171;648.TF:102;102;45439;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;04:56;04:57;00:00;08:17;00:01;ASB;ASB;Trennen;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;04:57;04:59;00:00;08:17;00:02;ASB;ASB;A3;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;für 82171
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;04:59;05:01;00:00;08:17;00:02;ASB;ASB;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;05:01;05:25;00:00;08:17;00:24;ASB;AN;Zugfahrt;82172;648.TF:105;105;45439;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;05:25;05:29;00:00;08:17;00:04;AN;AN;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;05:29;05:35;00:00;08:17;00:06;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;05:35;05:59;00:00;08:17;00:24;AN;ASB;Zugfahrt;82173;648.TF:105;105;28673;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;05:59;06:03;00:00;08:17;00:04;ASB;ASB;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;06:03;06:20;00:00;08:17;00:17;ASB;AO;Zugfahrt;82173;648.TF:105;105;16766;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;06:20;06:24;00:00;08:17;00:04;AO;AO;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;06:24;06:25;00:00;08:17;00:01;AO;AO;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;06:25;06:35;00:10;08:17;00:10;AO;AO;Pause;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;06:35;06:37;00:00;08:17;00:02;AO;AO;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;06:37;06:53;00:00;08:17;00:16;AO;ASB;Zugfahrt;82176;648.TF:105;105;16766;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;06:53;07:03;00:00;08:17;00:10;ASB;ASB;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;07:03;07:27;00:00;08:17;00:24;ASB;AN;Zugfahrt;82176;648.TF:105;105;28673;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;07:27;07:31;00:00;08:17;00:04;AN;AN;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;07:31;07:37;00:00;08:17;00:06;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;07:37;08:01;00:00;08:17;00:24;AN;ASB;Zugfahrt;82177;648.TF:105;105;28673;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;08:01;08:03;00:00;08:17;00:02;ASB;ASB;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;08:03;08:20;00:00;08:17;00:17;ASB;AO;Zugfahrt;82177;648.TF:105;105;16766;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;08:20;08:24;00:00;08:17;00:04;AO;AO;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;08:24;08:37;00:00;08:17;00:13;AO;AO;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;08:37;08:53;00:00;08:17;00:16;AO;ASB;Zugfahrt;82180;648.TF:105;105;16766;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;08:53;09:03;00:00;08:17;00:10;ASB;ASB;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;09:03;09:27;00:00;08:17;00:24;ASB;AN;Zugfahrt;82180;648.TF:105;105;28673;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;09:27;09:31;00:00;08:17;00:04;AN;AN;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;09:31;09:34;00:00;08:17;00:03;AN;AN;A3;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;wird 82181
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;09:34;09:37;00:00;08:17;00:03;AN;AN;Fußweg;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;09:37;09:45;00:00;08:17;00:08;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;09:45;10:05;00:20;08:17;00:20;AN;AN;Pause;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;10:05;10:27;00:00;08:17;00:22;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;10:27;10:30;00:00;08:17;00:03;AN;AN;Fußweg;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;10:30;10:33;00:00;08:17;00:03;AN;AN;V3;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;aus 81853
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;10:33;10:35;00:00;08:17;00:02;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;10:35;10:58;00:00;08:17;00:23;AN;AHWT;Zugfahrt;81858;648.TF:103;103;87512;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;63;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;10:58;11:02;00:00;08:17;00:04;AHWT;AHWT;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;11:02;11:25;00:00;08:17;00:23;AHWT;AN;Zugfahrt;81857;648.TF:103;103;87512;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;63;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;11:25;11:29;00:00;08:17;00:04;AN;AN;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;11:29;11:30;00:00;08:17;00:01;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;11:30;11:33;00:00;08:17;00:03;AN;AN;A3;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;wird 81862
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;11:33;11:36;00:00;08:17;00:03;AN;AN;Fußweg;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;11:36;11:37;00:00;08:17;00:01;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;11:37;11:40;00:00;08:17;00:03;AN;ANM;Gastfahrt;82185;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;11:40;11:43;00:00;08:17;00:03;ANM;ANM.mr;Fußweg;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;671;11:43;11:45;00:00;08:17;00:02;ANM.mr;ANM.mr;Abmeldung;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;03:19;03:23;00:00;07:56;00:04;ANM.mr;ANM.mr;Anmeldung;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;03:23;03:29;00:00;07:56;00:06;ANM.mr;ANM.abs;Fußweg;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;03:29;03:31;00:00;07:56;00:02;ANM.abs;ANM.abs;Sonstige Arbeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;Bremsprobe assistieren
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;03:31;03:38;00:00;07:56;00:07;ANM.abs;ANM;Rangierfahrt;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;Gastfahrt Rf 82080
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;03:38;03:42;00:00;07:56;00:04;ANM;AN;Gastfahrt;82080;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;99;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;03:42;03:43;00:00;07:56;00:01;AN;AN;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;03:43;04:37;00:00;07:56;00:54;AN;AHI;Gastfahrt;82080;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;82;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;04:37;04:40;00:00;07:56;00:03;AHI;AHI;Trennen;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;04:40;04:44;00:00;07:56;00:04;AHI;AHI;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;04:44;04:47;00:00;07:56;00:03;AHI;AHI;V3;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;aus 82080
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;04:47;04:49;00:00;07:56;00:02;AHI;AHI;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;04:49;05:15;00:00;07:56;00:26;AHI;ABSM;Zugfahrt;81834;648.TF:104;104;87512;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;63;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;05:15;05:19;00:00;07:56;00:04;ABSM;ABSM;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;05:19;05:45;00:00;07:56;00:26;ABSM;AHI;Zugfahrt;81837;648.TF:104;104;87512;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;63;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;05:45;05:49;00:00;07:56;00:04;AHI;AHI;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;05:49;05:56;00:00;07:56;00:07;AHI;AHI;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;05:56;06:22;00:00;07:56;00:26;AHI;ABSM;Zugfahrt;81836;648.TF:104;104;87512;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;63;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;06:22;06:26;00:00;07:56;00:04;ABSM;ABSM;Wendezeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;06:26;06:52;00:00;07:56;00:26;ABSM;AHI;Zugfahrt;81843;648.TF:104;104;24194;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;63;-;-;-
2021_NN_Regeldienste_Sa;13.12.2020 00:00;11.12.2021 00:00;672;06:52;07:17;00:00;07:56;00:25;AHI;AHI;Standzeit;;;;;13.12.2020 - 11.12.2021;-----X-;Tf ANM;;-;-;-;-
